,customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
46494,7ba7a7ead798304838e37ed1872dea66,48,1,369.9,5,1,1,511
46495,7ba7d0e0202fc622e5b327fdb02434c0,84,1,36.99,5,5,5,555
46499,7ba93cdef10bbf6aac6001d25a90780a,98,1,58.66,5,4,4,544
46508,7bb24975d38523436e659b5c2c17a383,66,1,153.9,5,2,2,522
46511,7bb3b0d45b4e1a13cd914e4a135e6bd9,95,1,64.99,5,4,4,544
46517,7bb5b53c7d838d8ca7e94ce809b7d784,70,1,68.9,5,4,4,544
46519,7bb71c78bfdc5d8a82c1b6866956daf7,53,2,69.8,5,3,3,533
46525,7bbaaf1c03c9d5a7d17c6b0ddd7374b5,103,1,89.0,5,3,3,533
46528,7bbd0991ce7abc02edc027353b6e3f73,113,1,94.0,5,3,3,533
46543,7bcb3207fc35ea99f2c4c2be2d9b8e00,71,1,119.9,5,2,2,522
46544,7bcb97218373e2350ffcedd3dbb879e1,47,1,55.55,5,4,4,544
46546,7bcc8224c35b0255465d83404c662c23,115,1,78.0,5,3,3,533
46547,7bced3969d47023b7ab580e4cfdda7ed,103,1,165.0,5,2,2,522
46549,7bd0b0240bb390c4fac14bf2802cbd69,110,1,66.99,5,4,4,544
46558,7bd7c3630d55f5fd4bb300059125370a,75,1,30.09,5,5,5,555
46560,7bd8d51ba8a18440e8c429e2acc34dbf,120,1,48.0,5,4,4,544
46564,7bd970d498ab2a1515d5d0095bb7cbc1,57,1,96.58,5,3,3,533
46568,7bdb3efd72dc6a577b3f155442919872,48,1,289.0,5,1,1,511
46571,7bdbac2a334337f0613810f763a22cd9,113,1,49.98,5,4,4,544
46572,7bdbb95d68b7d4edfe5fb9173398fdb0,48,1,749.0,5,1,1,511
46578,7bddfca0e860e120fd4ef769c449ddd4,106,1,22.32,5,5,5,555
46581,7be05dacd2f8a3e641c083c8af288313,78,1,65.0,5,4,4,544
46582,7be0c64fb878990a23edc4db7516bb0d,130,1,179.9,5,1,2,512
46593,7be6507bba601fe8224a25ec56e81844,49,1,129.0,5,2,2,522
46594,7be66961ab23c787a83689e798f121a4,117,1,38.9,5,5,5,555
46595,7be67d03028a7dcc2b3399ba290f8a45,56,1,14.89,5,5,5,555
46597,7be913d53481da4195609f9dc1ea373d,72,1,29.9,5,5,5,555
46598,7bea077aae57157afa56bacc3852f1f7,50,1,79.0,5,3,3,533
46606,7bedc4b5a1d3909da4c37de13206b87f,97,1,11.49,5,5,5,555
46622,7bf63211707f2c328795bf65a0a7b7eb,84,1,326.0,5,1,1,511
46630,7bfa4c09a4da3a1d5d16296f0d1af9b1,63,1,42.9,5,4,4,544
46646,7c048d504a6cd5c838c119b9a5837669,92,1,140.0,5,2,2,522
46647,7c0605df06c3a1e1127436b4508559f3,64,2,36.64,5,5,5,555
46652,7c0861799b7fac02a5dcd248e969ceb5,116,1,459.0,5,1,1,511
46655,7c0916e6c811c2a6916d2ed0a2f1bf49,57,1,41.99,5,4,4,544
46668,7c1500b28e5c6b0826b0d870fbc5cb72,74,1,549.9,5,1,1,511
46674,7c176c08ef456df175f90494caa9074c,47,3,197.70000000000002,5,1,1,511
46675,7c17b9b121e044da69d1d40e004c3d23,75,1,980.0,5,1,1,511
46679,7c19c4f65e4cc127df40bee5c38cc0fa,50,1,61.9,5,4,4,544
46680,7c1bd90d3694ad854b4448e46013897e,102,1,56.9,5,4,4,544
46684,7c1e44bae9c9e0a9e92995f8067bbace,67,1,39.9,5,4,5,545
46687,7c21b22cb0e33c875265ecc2c0b772fb,116,1,25.0,5,5,5,555
46688,7c21bd5b2cbccfd0cb432b73153afb1f,105,1,28.9,5,5,5,555
46692,7c25bdcff2dff279eb40aac4077490a7,50,1,74.0,5,3,3,533
46693,7c26a3de94d7bc7a532974bf3de191a1,130,1,78.0,5,3,3,533
46710,7c2df1f7ce2d2e1cac99169abaca6b31,113,1,58.99,5,4,4,544
46717,7c31b35bce44552d9bab64daaadc1098,102,1,29.9,5,5,5,555
46726,7c38e0023219a6589c20a892d51c5598,125,1,29.9,5,5,5,555
46728,7c3944f1b25c635da4e81b7e2c712a7f,119,1,29.98,5,5,5,555
46730,7c39e1d850847549a7364245d341f35f,57,1,139.0,5,2,2,522
46733,7c3c4d1fdc55ccfc2adae608089ebabd,83,1,89.9,5,3,3,533
46735,7c3cb653ac4e0de00faf0806333ef64f,111,1,88.0,5,3,3,533
46736,7c3ebdf38a38927b0e184ef86d92ce8e,103,1,24.9,5,5,5,555
46741,7c401a6dc3bd9b73306079c94feb8e16,84,1,125.2,5,2,2,522
46748,7c47e730a960e7d9ded4626c589580e6,61,4,199.6,5,1,1,511
46751,7c4988a0f398ba189bab91f23b0be62f,64,1,129.9,5,2,2,522
46752,7c49e9f39b3edb70c81f1b9a3c443b06,83,1,29.9,5,5,5,555
46761,7c4e47338fa072729a94fc1b18e6531b,57,1,138.0,5,2,2,522
46769,7c5489f880d1fae58fd6f04fc891ab6d,116,1,86.5,5,3,3,533
46774,7c559937ddc2dc285d511058d15dab5e,116,1,65.5,5,4,4,544
46779,7c59cfefe5ae2b8d96ad4c09c3126faf,75,1,69.99,5,3,3,533
46791,7c5e43a858e70710d676a6f70d4f02aa,76,1,250.0,5,1,1,511
46792,7c5f2bf1eb681316188352257eab6baf,68,1,29.99,5,5,5,555
46798,7c629fbcb45f2b7dddac145b8de1ef9e,109,1,330.0,5,1,1,511
46803,7c6835555806136bacab36fd7fd8bb70,125,1,415.7,5,1,1,511
46805,7c693a76aa27676d2ad09dbb1a64f698,105,1,27.9,5,5,5,555
46810,7c6c12489e36aafa4ab5dfcfef887475,112,1,29.99,5,5,5,555
46812,7c6d6a76efe8c2c8471cc574ae47a697,81,1,295.0,5,1,1,511
46815,7c6f26d1942cbc6f1d17d56e13285e7b,50,1,249.0,5,1,1,511
46817,7c6f85d218c8e1b11d5850ab745c18ad,67,1,12.25,5,5,5,555
46822,7c71e90638cc8c6940af7e83d490cfeb,104,1,79.9,5,3,3,533
46824,7c71fa0871e272a25eeccac52af90595,26,1,25.97,5,5,5,555
46825,7c721f8ee69460435bb2e8b6c0d63995,123,1,149.9,5,2,2,522
46834,7c7b95360c53f4a3054060af22a7c128,57,1,75.6,5,3,3,533
46838,7c81feec196651cac071d56928d4c2e8,56,1,70.0,5,3,3,533
46849,7c868eafc87e7c5b92079b47c291f603,64,1,174.99,5,2,2,522
46850,7c86a90121d1ec392ec94d54a5ca4098,71,1,104.9,5,3,3,533
46852,7c87a3891b2629848f3369eafacf7e0a,84,1,24.99,5,5,5,555
46859,7c8d8780167597d7072bf7034b82f423,93,1,72.0,5,3,3,533
46861,7c8dba54b348b5f16f4e74a3042136c9,43,1,40.7,5,4,4,544
46862,7c8df632741577655c609c9d71b69720,49,1,132.9,5,2,2,522
46875,7c93fdee2bef9805081b51d931b99bc7,98,1,158.9,5,2,2,522
46879,7c95b947fc79968aecb72978e321a306,98,1,59.99,5,4,4,544
46880,7c95f786dfd0d418107a4c735f494e74,67,1,104.0,5,3,3,533
46896,7ca21490a9d1f75bb84871b6e57177cb,71,1,70.0,5,3,3,533
46899,7ca34205b38053505f971f4545081027,110,1,156.94,5,2,2,522
46903,7ca3b9ef13b93f0aeea91fc136aa9d18,83,1,89.9,5,3,3,533
46904,7ca3ee268cfef2795dfc2ac89eadb215,85,1,48.9,5,4,4,544
46913,7ca7e870cbd90048eba3ab92584137b5,47,1,112.99,5,2,2,522
46917,7ca97a8f748763692686642e9b617ff7,49,1,159.9,5,2,2,522
46918,7caa5362ac872713eacfd3623751ce90,126,1,115.99,5,2,2,522
46921,7cac3d97424aaeb9e83351311224d638,102,2,49.8,5,4,4,544
46924,7cae46765ea9901232b5d7971ada3524,53,1,219.0,5,1,1,511
46930,7cb07e905e7172ce6c04eea5eed5888d,63,1,33.9,5,5,5,555
46932,7cb12564a9542047740d530211e07bd4,113,2,475.0,5,1,1,511
46935,7cb29cd77ba1de0bef1bd69d0e6f185d,129,1,87.0,5,3,3,533
46938,7cb4a90475120bde7e9747f794e7738f,130,1,99.99,5,3,3,533
46941,7cb59c6d5ff4c1738e140a6a8b9a214a,49,1,119.85,5,2,2,522
46944,7cb765c85242eea08f1aa4dd273ae02f,54,1,179.9,5,1,2,512
46955,7cbbdf2a9fc0a4e31714983133e90dc7,94,2,317.98,5,1,1,511
46971,7cc610197fd6f4bd89859dc4394ec58d,81,1,70.0,5,3,3,533
46977,7cca22c60c77d6d15ffbf8619f4f3a58,97,1,49.0,5,4,4,544
46981,7ccd57bc5c4e0f34fcbc9209b2d4bdfa,83,1,59.0,5,4,4,544
46982,7cceb5f2b585e4346bea1666d6c88c63,85,2,199.8,5,1,1,511
46985,7cd47685658818a4cfa399c538af664a,130,1,67.99,5,4,4,544
46986,7cd4fdbf9ebd24da18652aff9f9137cb,63,1,157.0,5,2,2,522
46992,7cd6c60621b276093ac75abd0bfcfe72,113,1,110.32,5,2,2,522
46993,7cd727f4c16ab0b4ba4cfd760cee2316,48,1,98.48,5,3,3,533
47002,7cdc15c0092dd54a106da374009fc73b,53,3,105.0,5,3,3,533
47005,7cde62de1829a94f842f7176d56250cd,119,1,27.9,5,5,5,555
47022,7ceadfd26cb54dc65928c90a81f0fce7,76,1,98.9,5,3,3,533
47023,7ceb27602e06b6c42905d1c5faf97b6a,47,1,48.9,5,4,4,544
47025,7cec2ad3ecf1b10ce543161225a13a97,64,2,1798.0,5,1,1,511
47027,7cedd102ee7669811b614cf22875a719,77,1,190.0,5,1,1,511
47028,7cee5343384a8cc476c390eada3ecbca,56,1,166.9,5,2,2,522
47032,7cf1f487ababcba38a7a9e4068840c9e,84,1,48.99,5,4,4,544
47033,7cf345a01640ff975fc5e3baea23e56a,119,1,19.9,5,5,5,555
47039,7cf7d706571fa732ccf9ddd8c2f706dd,67,1,69.9,5,3,3,533
47043,7cfa3cb5ae1ae9ae5ffcc1904141b47e,83,2,97.98,5,3,3,533
47061,7d05105156cf3f275a36a6dc8c5d479b,106,1,119.9,5,2,2,522
47063,7d064377b2c76729a248556076be56a1,81,1,98.0,5,3,3,533
47065,7d09bfae900907e48d6242022ce019d2,128,1,186.0,5,1,1,511
47067,7d0ae21a8fcd0dd677f32ae5230efd53,124,1,48.9,5,4,4,544
47077,7d118d305d09971996fb37b014ec9041,105,1,44.0,5,4,4,544
47085,7d1b755bfda95a6fd7ad1f97a83234fc,119,1,29.99,5,5,5,555
47087,7d1c76da6abdbfd705abdc8213050c3d,120,1,45.08,5,4,4,544
47090,7d1e5179bc9a15bb041726618ed35d12,113,1,289.98,5,1,1,511
47091,7d1f510b59f54644ca1277a2d87473bb,118,1,149.9,5,2,2,522
47093,7d20dbb6b87656a8657915adaf75b20f,55,1,38.0,5,5,5,555
47096,7d23e001940aeb347af11359501cdeb8,64,1,129.49,5,2,2,522
47097,7d24a4f248c9d34b88eae8d6e120e49c,84,1,29.0,5,5,5,555
47103,7d27a33a8ff0ddca1e52596e7977c9b7,95,1,24.9,5,5,5,555
47111,7d2cbb8bc15c08b4cfd6099706d53b89,102,1,49.0,5,4,4,544
47129,7d3a2ac58365d16362f25948b7ad51cf,110,1,76.99,5,3,3,533
47131,7d3be011d4a41aacfcdc7399e67d15df,64,1,175.0,5,2,2,522
47134,7d3fa362783fe9c69627a0144ae78ab1,96,1,449.9,5,1,1,511
47135,7d4024a33d15af87c7e47ee51976b556,89,1,19.99,5,5,5,555
47145,7d49493a8c9e940d1e75b3dd732191f3,105,1,38.49,5,5,5,555
47147,7d498305b94fb1d7f3e26e6fce47e4cd,112,3,173.2,5,2,2,522
47151,7d4b34a3bad8615a6a8c7dbb11753f6c,74,1,199.0,5,1,1,511
47152,7d4b7b2c517be1c791bbaacd5532e98e,84,1,79.11,5,3,3,533
47154,7d4c2f26339ec3889de2483be32d34d5,48,1,12.0,5,5,5,555
47156,7d4c5b3d468dc1b5f54f9926cc5a172d,67,1,159.98,5,2,2,522
47168,7d550b5426c420f2974720bcb5889ef5,120,1,89.9,5,3,3,533
47170,7d56470ce997ee63cdee96767fd86380,115,1,39.9,5,4,5,545
47171,7d566615cf8ccced1730c39c3bc23eef,67,1,71.1,5,3,3,533
47172,7d58157ef9ab184d29d36f009c7ad786,118,1,820.05,5,1,1,511
47173,7d5867b8bbaa7a3f16a9f4f867960b5b,56,1,107.9,5,3,3,533
47174,7d59e541e73484ff409f45b78f21209d,62,1,95.9,5,3,3,533
47175,7d5b411bd834a0869611a61e01a7cf15,71,1,7.5,5,5,5,555
47178,7d5bfe0ecf07750475619272cdd9b6d4,126,1,156.94,5,2,2,522
47181,7d5d4cb3f861bdf4c9b730fe41e771cd,112,1,55.0,5,4,4,544
47183,7d5dd0076e9b3b10de042c179d8c3d30,47,1,20.9,5,5,5,555
47184,7d5e2dffb600af537e752f0e89c59b68,56,1,178.0,5,2,2,522
47186,7d5f98d04443ed87f53433191d7676af,63,1,89.9,5,3,3,533
47203,7d68e1861e0a36c2876e702fec92adf0,55,2,803.4,5,1,1,511
47221,7d755564d79200285d76ddc0378906bb,78,1,145.0,5,2,2,522
47226,7d76ebf018179f7d4c113d553ea71cc1,112,1,21.9,5,5,5,555
47227,7d77d42024e7abf3cfc98638ca92c21e,95,1,134.9,5,2,2,522
47231,7d7e1a20038b10bce939fe27b99e400f,113,1,27.5,5,5,5,555
47232,7d7e1b92612e4b349ca697d307c6d74f,63,1,14.99,5,5,5,555
47233,7d7f08e05db9522cd32a297786532d45,71,1,25.73,5,5,5,555
47234,7d7f3cc7c5c055168d53b850be481fde,68,1,179.0,5,2,2,522
47240,7d82a13709e99b26885a188cf59d88cf,85,1,76.0,5,3,3,533
47244,7d85ef5a8f64781a9b17a811b88e3175,70,1,259.99,5,1,1,511
47249,7d88070a629d7cb6d17074ff91e68503,104,1,119.48,5,2,2,522
47255,7d8b23fa4fbd0c8c95d7e8da1c5e84ba,112,1,19.33,5,5,5,555
47259,7d8c3a90378f108950bc1f34e987df90,77,1,173.9,5,2,2,522
47278,7d9692e3a7850c9ce64a089b62a910da,109,1,199.0,5,1,1,511
47280,7d9802889236ab8fc541bfb438978cd7,71,1,85.0,5,3,3,533
47288,7d9b51f3660c368ea526bacbc9fb6915,48,1,53.0,5,4,4,544
47294,7d9e8aae68d6fc3e862582fd6fe3082e,75,4,681.2,5,1,1,511
47303,7da45c2431d6a2443fcf10146adb3323,78,1,219.0,5,1,1,511
47307,7da6514c119b3cb64b80ae289717626d,94,1,60.0,5,4,4,544
47314,7dab36b82e07d989f8baffeded52c492,57,2,107.80000000000001,5,3,3,533
47323,7dacda3efc762f10146d7d824846c015,123,1,1850.0,5,1,1,511
47325,7dae2ffd13cb0f5596c2346fa7540796,56,2,228.0,5,1,1,511
47329,7db1710df94d52ef26189240a4cc0d80,56,3,89.69999999999999,5,3,3,533
47333,7db55470327638be17a6dd458740758a,118,1,68.9,5,4,4,544
47340,7dba4217ec92d64903e5c6df3d01b7d5,67,1,66.99,5,4,4,544
47351,7dbed95882f0d8bdb7279f822f09bd96,70,1,29.9,5,5,5,555
47357,7dc0de733b2e5f365577ec1440bb762e,62,2,210.0,5,1,1,511
47360,7dc1821631462acf95325b46d1be5345,116,1,29.99,5,5,5,555
47361,7dc2f6bec48604fdb13d3a250a92ce89,103,1,59.99,5,4,4,544
47365,7dc72a75eac457ae01e085846b836cd6,104,1,35.9,5,5,5,555
47369,7dc85f58cadcc624d2f05f6a2049dc04,103,1,19.9,5,5,5,555
47374,7dca8ae78b5b510249184750e69930f5,130,1,57.89,5,4,4,544
47378,7dcd626576af9555424051dbdb01cb5a,116,1,349.9,5,1,1,511
47382,7dcf029782f48ba5e8dfb75ff27608d3,124,1,139.9,5,2,2,522
47385,7dcff1457b8b742e76bd5eec155d2ba9,52,1,1999.98,5,1,1,511
47392,7dd3dafc8bc6bf2b3b62ebd463b416d5,68,1,86.0,5,3,3,533
47398,7dd5baf5ba6884882bc08f0f35384644,57,1,79.9,5,3,3,533
47399,7dd5c1566fc89f51e10d018c551e43e8,103,1,27.9,5,5,5,555
47403,7dd79bd17d2be396ffdaabb3244e4213,69,1,39.9,5,4,5,545
47407,7dd9d2efafd37798cbbf35b806981646,127,1,199.9,5,1,1,511
47409,7ddb7e4242fcc518842aade22f5bee4d,96,1,110.32,5,2,2,522
47413,7dde3f61b0d6ee9bdc693d33c0f421c2,63,1,139.99,5,2,2,522
47414,7ddf54360177b27382331360ba87ec83,69,1,79.9,5,3,3,533
47417,7de43a2da470251d7f51f26a3d42ca4d,103,1,330.0,5,1,1,511
47420,7de855472adc33fe718c032b99712056,77,1,119.9,5,2,2,522
47424,7dea23626b0245d988821ad2ca9e67b3,111,1,45.9,5,4,4,544
47427,7deb5a8913d92293236bd976ac452fcd,85,1,59.89,5,4,4,544
47434,7df0b66f0f2cba22ba501317ba7c69f9,111,4,724.04,5,1,1,511
47442,7df479fc612c759bcdda62339fbf65dd,46,1,36.82,5,5,5,555
47456,7dfcec15d820559bbf1201005afc06a5,57,1,86.0,5,3,3,533
47457,7dfcf04eef8eb511409413ca6bed1fed,96,1,124.9,5,2,2,522
47461,7dfe1c4d95d34b7787c5df1b5d96abec,71,1,55.9,5,4,4,544
47466,7e01705680a54dc5c98635ed83de8508,109,1,108.99,5,3,3,533
47467,7e02b16d28f8d9a188d9052436078e8f,120,1,23.9,5,5,5,555
47472,7e05898c682a8f567e1e23aae622272d,47,1,169.9,5,2,2,522
47474,7e05dc51bd5538d2f207b909ee47341b,71,1,64.99,5,4,4,544
47499,7e1c94909b82d667fde37d090d81d101,82,1,64.99,5,4,4,544
47501,7e1d6ae9c77f1010a374656024661408,116,1,33.9,5,5,5,555
47504,7e1e78509e303571ba3df752830cd299,127,2,25.8,5,5,5,555
47508,7e20bf5ca92da68200643bda76c504c6,122,2,130.4,5,2,2,522
47511,7e2408312a141732fa53a2b6e7dd81d1,102,1,69.9,5,3,3,533
47516,7e2637810f18996f6578e128406a08a8,47,2,270.0,5,1,1,511
47517,7e265cfd79bbf7855fef7f22b2d0a01c,105,1,34.0,5,5,5,555
47518,7e266e112c63aab2643a15c21f8bc1f1,68,1,49.99,5,4,4,544
47520,7e29d996caf508b65825f57600ebef69,54,1,24.53,5,5,5,555
47523,7e2ca73af071679902a9ba14d7c3cee8,120,1,316.05,5,1,1,511
47524,7e2d1c5c7664e386e0ab4166f94e8595,55,1,81.35,5,3,3,533
47525,7e2d670de215687b4602706b25db1ce0,75,1,189.0,5,1,1,511
47528,7e2df1cd02b3bf50358cbd49758f3307,64,1,369.0,5,1,1,511
47536,7e31ff5a549f128e99d5cf90f3b9a649,118,1,180.4,5,1,1,511
47537,7e33974689e3c8ee4d194bd6233cb89a,103,1,18.9,5,5,5,555
47540,7e3721f04862909bc9e85394898019f4,113,1,24.99,5,5,5,555
47565,7e4ac2b8cd4c3de8d85b2fc3367873bd,96,1,49.9,5,4,4,544
47567,7e4b0829dda8a60be1eaeece2b9dbe51,49,2,72.88,5,3,3,533
47574,7e4ff294ab0265ce01c7f95c357f7c07,71,1,69.99,5,3,3,533
47575,7e501124aeeefcd0be137fd8fad250e9,112,1,191.0,5,1,1,511
47587,7e5563984d6291832da8b9fc279af3f9,68,2,164.0,5,2,2,522
47588,7e563dc9d970b3b371715bdf1ad35f2b,112,1,59.3,5,4,4,544
47589,7e56c2f611900bc524fed3a1c4b3b640,102,1,99.9,5,3,3,533
47590,7e572970d84b6164550e059b22c1bca1,120,1,249.9,5,1,1,511
47592,7e582b8e7ecb568c332560a6545ad313,104,1,26.9,5,5,5,555
47596,7e5c1a1d9377e5b0ab01723ff5d707a1,81,1,58.0,5,4,4,544
47597,7e5e938f81a54af60f28aebba0d4e899,82,1,49.0,5,4,4,544
47598,7e5ee4028e6aa22d999d62d221478949,97,1,70.0,5,3,3,533
47600,7e5fade430af7a65ea25a95202d97b86,110,1,67.0,5,4,4,544
47607,7e65f2e10589a7e3149badfe2d5ccb42,48,1,51.9,5,4,4,544
47613,7e67ce30689f185fd8257747f004a86c,49,1,330.0,5,1,1,511
47618,7e6b8b2bdb547f7343c0d28f2ed5662e,64,1,149.9,5,2,2,522
47620,7e6e52c237a37ca567ec907c3dc6a93f,95,1,119.9,5,2,2,522
47622,7e710d6d426e7b9d30e7f2caeeb6d7d0,47,1,104.0,5,3,3,533
47646,7e82568d445c615359d582ec7852d3b6,113,2,83.94,5,3,3,533
47663,7e8d6b04aef8a6ba0a1cda9aa62869a9,109,1,189.0,5,1,1,511
47666,7e8e59901070f1958fdc4787641849dc,103,1,32.9,5,5,5,555
47669,7e9090dbf2dd453786d83814eb0e5778,127,1,53.9,5,4,4,544
47675,7e98e4c9e5495039982aa17bd724e543,111,1,149.9,5,2,2,522
47676,7e99e9b740265fbdbb624fe55328cddd,55,1,80.49,5,3,3,533
47689,7e9e8e8df9e2f28df2b9fa5d5bd99715,130,1,69.0,5,4,4,544
47690,7e9eaa6e37766b7066e95f9153958dcd,51,1,39.9,5,4,5,545
47696,7ea3bd65e6c54379467e22d1a7401993,57,1,105.2,5,3,3,533
47704,7ea865da6505a5ead00679c077371742,127,1,68.34,5,4,4,544
47709,7eac6328884607e8dd6a1023cda571af,125,1,75.0,5,3,3,533
47714,7eb292af92ee6b74439707af4517a540,54,1,52.51,5,4,4,544
47740,7ec37a1c010f3a98dcc388f0f0565776,67,1,66.99,5,4,4,544
47744,7ec4a5cfdf2614eac98521fa08afbfc4,68,1,200.0,5,1,1,511
47746,7ec72d9b883d87aef5ee43beb65deb06,96,4,100.0,5,3,3,533
47752,7ecbbee802d80c24f32bf5945c1ea36e,70,1,44.9,5,4,4,544
47757,7ecd15f6d34699808a3234da75bb1fec,119,1,99.9,5,3,3,533
47766,7ed5a166e71db107f477366bf55dfef7,78,1,47.9,5,4,4,544
47782,7ede505a783065ff4f578ce431c6f297,103,1,330.0,5,1,1,511
47787,7ee04c773f064561c7f50cba4cda809d,105,3,46.47,5,4,4,544
47789,7ee0a3bafb74d553dd58b53458c8fe1b,61,1,69.9,5,3,3,533
47796,7ee2c200108e4a8286e7e1411da744c6,71,1,112.99,5,2,2,522
47800,7ee37cd773f9b9d512246953410a97c4,117,1,84.9,5,3,3,533
47807,7ee7ed0667b079821f3189eafafeee4a,71,1,39.0,5,5,5,555
47808,7ee8a4fb1f82a72a8be3b69fccb683b6,97,1,169.99,5,2,2,522
47815,7eefe1898dff66fa3b252fda68ff2ff2,125,1,85.9,5,3,3,533
47818,7ef2f20ace2fc981f95637413c5782f4,74,4,71.6,5,3,3,533
47824,7ef663a8207160332584b183b6cdd739,57,1,35.0,5,5,5,555
47829,7ef817bba224306193a775257c181bae,107,1,42.97,5,4,4,544
47830,7ef89752008fa8f8088ab2429ad7c17c,78,1,96.0,5,3,3,533
47840,7f029a8a6978dea243e88bd230b0e5f7,74,1,228.0,5,1,1,511
47842,7f02c20203014a47e92e9b60eee0d4e3,60,1,437.0,5,1,1,511
47844,7f033cc612ecfffbe7c1ca5e4807a5cf,68,2,37.8,5,5,5,555
47845,7f0341378a24c0dbd85884c251813514,102,1,56.0,5,4,4,544
47848,7f093a78d3d5e33e00e9708b3fa14bb5,82,1,121.99,5,2,2,522
47850,7f0b0af2dbdab9d01ccd55d267db69f7,54,1,45.0,5,4,4,544
47877,7f1bc009fe19bd5da0750c9161fe70d2,98,2,186.0,5,1,1,511
47878,7f1fd0d4e16c56fa7dd4adf4a0c03684,68,1,31.9,5,5,5,555
47883,7f2159aecaefcbf20a42bb7f9df3cc28,113,1,289.9,5,1,1,511
47886,7f2263f69c970858704b0c3fc91139b3,98,1,106.0,5,3,3,533
47887,7f227d89607bdb422be881917ea6161f,103,1,45.0,5,4,4,544
47888,7f22d459ef7dbd02b51bfb03eb56c90c,82,1,43.9,5,4,4,544
47892,7f245302e780e8ebdf21176e6417e77e,105,1,24.2,5,5,5,555
47894,7f25ffaada2024d3e809765b76d3507a,113,1,119.7,5,2,2,522
47910,7f34b35a198ead098d27d13705f084e2,49,1,455.88,5,1,1,511
47917,7f386e66390fd2b7cd15ebe5c7c52cf7,84,2,258.0,5,1,1,511
47921,7f39dac97083a76136cecfcc6fe71b73,99,1,87.99,5,3,3,533
47925,7f3bcd2349e4a230e5e55ce40a0a9027,73,1,122.99,5,2,2,522
47928,7f3c2e6516da8ec689dd5729e8772c95,71,1,40.0,5,4,4,544
47929,7f3c887db8ec3506117be4612105cf28,126,1,78.0,5,3,3,533
47932,7f3d47799abd19643ef2bed21ce226f0,120,1,99.99,5,3,3,533
47938,7f43eca0e0fbe513128a735c72985870,99,1,56.1,5,4,4,544
47940,7f459c77e3b1f10548d4b553bddf3f6d,47,1,169.0,5,2,2,522
47941,7f47a7d349a434260b82b105c1f189a9,105,1,35.9,5,5,5,555
47942,7f47f37aa5317f1a00d397962a0dc7b7,125,1,78.0,5,3,3,533
47952,7f4ca5e104cea64afdf3d68d84d4b520,130,1,115.0,5,2,2,522
47954,7f4e3f3ac0c2f3a9d1adb1fd104f0700,77,1,679.0,5,1,1,511
47957,7f516f7fe2d742fb94e464229c864cc2,122,1,98.0,5,3,3,533
47961,7f53d69112b0f1181f9e4fcf45b0ee9a,84,1,150.0,5,2,2,522
47965,7f575cf716dfc615c5db8a2135cae948,54,1,209.0,5,1,1,511
47967,7f59143dc719ca40fe74c4527ac95a0e,72,1,250.0,5,1,1,511
47972,7f5c8f56535b9c3dae5d7edbbc03849f,113,1,110.0,5,2,2,522
47981,7f61badd7cb99c1c057083d9572ba89d,84,1,210.0,5,1,1,511
47985,7f64bfeafe266456de1f197dbbebde61,56,1,56.1,5,4,4,544
47987,7f67b155a0f106bbc33e66c52f71db79,99,1,89.9,5,3,3,533
47988,7f67f25d7af1b0e5955c58f844aa41c1,87,1,25.89,5,5,5,555
48004,7f6e550bf9f774c6d81fa90cad2bf1da,130,1,77.99,5,3,3,533
48005,7f6e9a3e00f0600dc1a8473fa31c23e3,78,1,129.9,5,2,2,522
48006,7f6ea1a57ef2691275b59aa3322ee717,98,1,15.0,5,5,5,555
48010,7f72f62adb974dc47f0139f5c09b1243,74,2,23.98,5,5,5,555
48012,7f760d462c31502df6876bfcaee29050,112,1,287.0,5,1,1,511
48016,7f78f99d57a8543ff2c2696626deca4d,50,1,319.9,5,1,1,511
48025,7f8390bb894afc2fcf160888c1a418bd,74,1,79.9,5,3,3,533
48032,7f8974f5f4703cf2425f054b9a4dd6fb,98,1,78.0,5,3,3,533
48033,7f89e070ec0556f373339ba76637964d,113,2,85.9,5,3,3,533
48036,7f8aa5f321fc28ae90ee6a38cd6e3150,61,1,650.0,5,1,1,511
48038,7f8c37ce90d3343ae2b49242ab8d3ddd,85,1,60.0,5,4,4,544
48046,7f900909b1e712ab31c660793b834d56,74,1,50.0,5,4,4,544
48050,7f92a5a3c124617036e08b36b671db1e,48,2,220.64,5,1,1,511
48060,7f9a25e3e3f8323eaf21a6c4e09a29ec,123,1,39.9,5,4,5,545
48061,7f9a771719afa6802825b9f0793d980f,49,1,98.0,5,3,3,533
48077,7fa77a62ee4479da8ccaff4591d2f86b,53,1,12.88,5,5,5,555
48080,7fa91b7ff8f3120ed5cbba8f35d0de1d,129,1,22.0,5,5,5,555
48093,7faf9c260f51ec1b1e441defba82da35,117,1,24.99,5,5,5,555
48095,7fb06cf41183d4ff1eca879247681b56,76,1,129.0,5,2,2,522
48098,7fb48eba2763ac51b79391d0636a7c92,122,1,79.9,5,3,3,533
48099,7fb60bfe0fc82857d599d184dcbb92e5,70,1,69.9,5,3,3,533
48111,7fbcc0b4261e7dd30c055450dabb2630,49,1,54.9,5,4,4,544
48116,7fc03d07013bfd7488ce444fc270cb83,53,1,119.9,5,2,2,522
48120,7fc192d50259bfdeea71c5314d5b3f0d,48,1,88.89,5,3,3,533
